id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
274740,2023-07-01,813098.1468283972,p9LF2t,daViirDh4cpCu65SNM18fTm3kErqKIrh5jrGadqK0b0lRd9B60jw347OZDYEdOE2wh7GODxqzM6cPzgtVdtV6lQCVw57ShErOrHMK7ikYbWIAmsOQRPgyM7RgZDBTr1iM,m8UrzfMW2Z9xOkebdzl4nkQOr97hN1h0XB4f4OSjIhe1PW9opqm8mvxLS4SROWb71PQvOUu9H5gxGAG70H0ZBgkXMiSnNKgph7tlnwMmQkLdFWGr8sd70OC46yGtX88lyjKQqZ5jeQE1BkF2X2oW6WU,2019-02-10 12:04:29.546086,2022-04-30 06:06:08.019547
780191,2023-07-22,128214.13264640568,ZUV4axgSrj,bJ55lMGyL4Lfz0b3lGHnv7DVfbkNIJwaJbvfoaF6xfXiKDLV2dkU6FAtm1PmyHGiiArHpuAGy0VMQeyd2QgMAx7F8m8YGFR5bcEV3IUfOQ4wMJ1jgPNLX2lfk3jHLCixcmSiVmQNHyJpiY7Fg8tvT70wSwJS067WflTG0pygxHb2AiKtzL6t413VjcLiH4pM1kHQyLQ9PVFDgk0KlEWJ1ZYI0n6oRc6aG2LYdal9G0,OX8VLf6Pkq3w1OOu9kelNdmRwYQulfLBtohYBhSWNV7GCRAdc54g1PjN4BwiSETeQtheUIFjuboOXBoWb2YT6fXvJCrRUKZMJRHptbnOlbJr1XyvXCSTVkGoC38g39nPvXDMYSDo3s6AiM6KsUJYLZI1hbqHsvBFUaxKNk3O,2021-10-15 22:47:59.252333,2023-01-17 03:16:17.206229
806944,2019-02-05,206221.28657960816,ObR9i4w,Eo8Kxd3PVuBH0BrunHENEorRzjfyKSBZX5i,bJvYMuj62st8X,2021-10-10 22:16:31.215999,2023-02-27 00:21:20.679484
56894,2018-12-21,603647.277204496,D3wakZSMnS,uHsXARexZ5MKyg5H8HuNwSc6shVwByczC5O4879qEIH7uEujbEiCFvt,H2hd9oKPjUYVHk120x5IAlq6KXe4IJIMyPhMvDoHHjNgU7jSKp3PbAYeiDzYxzNukrfu9WVGnfR4xvAJ7yV9jAtfALXYhAGk0ueSZBEyOuUDSDuiRzOJ8AJJ3sW8Sonv7fMVSlAwo1yTQXH8csOVZLnMadlUFyHM6UUrKFyGskasA,2021-10-14 19:04:00.332781,2023-10-07 10:13:32.929608
377496,2023-06-10,885358.3487309695,UJ5,lyqBYaKwyBhswPJ8i51aPNEb1s7gzChtYYoMXcmeRk,ZtXI6cq46hMSgn94XRxgtxSusUR523hLjeZBH3dHFU9PXk0EhCLyWe8FOer3dWYrkP32OLuBTx298j78HycZETPMN5nqlHrMeu59Wa14ToghoxDGzqChrMLiRZQPbBEf70TN6rxSy0LPFKDOYyakWqry41B8svHEJzMM7nZVEppGWyZ6u7sOc9k,2023-11-02 02:02:36.276844,2022-05-23 16:59:46.733780
649459,2020-10-26,599126.7950244024,ecqyVgih8,VV8ZFj0kXcxATQG41tSVkdcPzVF7OivnpXB39csPL2h0nYR9Bu37Vz70v8DlpQRC1kvYgjuM23MvTpR5F0cGs16F0bHPXpKpV6xJ5oRAlBtm0cOiWSAf12HJGYTC8GePbPo4im1V2vZ11bHLcDkP0c5bp7xlR7QgJaaqgJKJyjzCO8rL9oh8nBNhgf4cWP,voBVH9fl6Yn1PlLH6bZet0A1giYiyF2nIPPMxoe5ngshj5Q18m9boNXiYiHUkWd5exCcgc7e7ScUs8D9nJVd0jaGh2SLsQXfjKtziJwQkio20DMQWNFLihPUlctkbyzQExx9FUzdRNiEoWIZkAf03evRyo39lzlWkoU7ChGA0b05egUIxGLxyIE5nqUxb4x1HootLXzMv0wVvVvkP5lC7sowf76lvHNnGWPDeozLEexV13LdMDtevHFZGL4Zc,2023-12-02 17:20:38.364147,2021-05-19 04:21:08.775633
539079,2022-02-22,775567.0170828894,eRt5nZ9R,LeIJXXJhv5QZ0CIGiu7dLbcp6vdfbpLFsYwf8PHNfgBIlTL4BOBLf5qZ9OxNt0UBsXjQBbabaBGtmMGOwszNwAHIQ6wBJO4KmUeYet2BCRVqm36RPo5HTOHTKMMVlNa6YrDl4i00JW45L3WUbEHmNGZPvAw,xgwvl4AmIksJGA4y5Hmb5qA1WAuNMCAgWb2tgG1m7hgfTMZNBdK5e56ZJ9sBOkrn9Hi2bMNEqOKW1pUPQYcjLgSGSDsbNaru1TVLMGIhDcFynckRpr0cZNty2xStSimGWg5cQzgxtq63oRVoSo8o3y9CSe1Xx6sEqtzUhoxo1Pt9ovz3K,2023-05-02 10:09:40.478533,2020-08-05 23:52:37.894672
423733,2020-09-08,771398.7179256481,P,RcTxkm1WwfxHtUAxEwtAyKlf3cuBMbzcbvhlZtXiUmOQQ5CcqUxrwKE5BiDZB8xxFRXQnplaLh0oAyhwAMO6wRVswarFZOfcjzH89zITraUYoKlGSpYZL2FTAs5GXSOiCaDFNN7WBoyBwpIpOx9oUkFcjiFHWWjVRGD6dWj5mgF5vPobYYNiIWSHJ6Fn35zKLhHiZuUjQ3cfKD7OprBFUe,vsx1qbSXN3BuOtLDpjhd7fNcAxOjlA,2022-04-17 07:36:10.893311,2020-03-30 08:21:50.690504
298600,2020-07-07,525917.094067754,GaXrM2Ejuq,CKL63vE6VQTOAhV0l442kSqsINyKzAfwbA5YbHip6NjbX,ouIWObaDcVwQFJ3qrpSyFaOfK2Occ2nshfu5nw8FLmCJW5dS93EFzVyi8s6IUlkTwoSdf3jflkiKXDaRqPJIy2F93jdc1joyMSbce9BlyNPNunrCeCB3dbCFgGLKUBc6tHUlhEYbNlvFp99RUXA4NBscQXl5Y3FGzU4NFWmtNJZCC0fRENNblaYHj3oEaOMHtS5xJhvQ7zNd05DfVact0ETcyMJJ2FAsT958mu,2021-09-05 18:01:41.969010,2023-08-25 01:01:54.079300
165495,2021-08-25,165474.53607781517,GdJRxT,R3vKiDYu3JU9pehqozO2TlweaWgPAZRIW,DxdGdTW9,2020-01-08 16:35:42.898631,2019-01-18 07:41:21.904139
583569,2023-01-25,346799.84543676156,CC3I4J,C4mL9v45wmq9lQzrZqxDrTcWABBz3TBBLrIGXmPt7EIDGj,aaW7PiLHZlxnvsw9SRen1ff83a7rojRROH,2023-09-02 11:37:26.894531,2023-10-23 08:18:45.998182
489249,2021-03-09,64992.43767288577,PwSDmdn1m0,K7abvvOoKcxwHxtCADOi4o3L2tza65nTGSlViGpYAfkpeaZm9u8a2GjX762BoH0jNEqo8tNzgghMFOaHVAbhYwwnkrodWGFB2cp7ZYpNl2UqiQprcajgYnau1TU7muyQUwtHvzX6D8J5qhmu8LG0OsNqft7rvKNQFpO1WwsNYdoPwff0NLzJdwmxAkPIDPxC5chyh9hIevPFoAVlTwJmG8F,TmDYOfVmT6bMqvPHHdFvgnrHwyWwZPcj7z2vCU1B8duvCaTsjuYYq8iX9UdUDnXKh0iVcuXnUJLPvrArMxXBksdGOJDwScwGktg8WZ0tKoWj3KUCXzTPvPual2Ghi6BcaysK0WgtPmWBjB7dbIDY7Ap2KaSZTXsuwEv1EFOpP8yTIREkDNgG,2021-05-05 03:10:53.728892,2022-02-20 05:11:52.622349
346095,2021-10-24,877358.84206941,rPa0NzZ,7e1IgWy0N01OY1qIwpTUgURMEk15SiIvBcjisPJ6ybQoO1vGt38DHsP86miHoIiJGFDaGbXnQWsd2cw3gdc68WvbCRQu5IukXlxD2vL9ozyjPt8nO1mtEMpcHZns6jISmXdOhXykq1bO2fEgw3zjE,GTUqTx6fXaJtP0Q6YUdjYYs0zBMbUPExkEKpDyR2YYM0QtiyD0ek4TYAvSNQuivQFq3BgvUK9poTzvjcEtoRM2HChS8qEL8tyut5jGODRkMm4d1jXVsDymJYlgGR,2019-05-23 06:03:11.107082,2021-09-26 16:06:43.294703
898570,2022-04-17,98532.9989870863,uRD8TPaVOG,szF3bPXIwDFYKYXOTcUnlwe5ihKmfAwSbSg,zT6wPnORxlrSBv9NzerIMbJd2LVqeCz08cmUnHCJGAUqVEC15onycbGttchX0KaFdW5r7FcEr3QZiazeeRSgzFb40uti8yNbBrxeAKmCCBryL9115PQ7NjWCKY88b0WN9RULvPAxt4hzU,2019-07-28 14:35:17.180537,2021-02-18 21:08:36.759927
165811,2021-08-11,86739.27478468357,Id5fn6,zz0w3Ez984Lz4iFJyOiAS3zwklIg809IelHDp8YwbfQEgZ,2m74j7KCVwhCf7ACijkSH4IA4U4ZGQf2idjSRYifKT9PTRkyK4jh1et3,2019-08-29 01:54:53.325842,2023-05-29 05:25:12.536012
973664,2023-06-22,336617.3935344767,1jRZXqbta,DQWv8pGiLZ3qQMR4ZwAJMVowVYRn1WJ64Vm5KHd,432u4v9uuQQWRh0I3eCb2VcJoqzr1iFSnIPl3uUvX2MJfWz99M051IRh5tHEYPigNoMPcSgP6GqXqswHPnd18ai1Bd0J5RxrGbaZbEgDU9jsr6dWn6ucSa1VYUL4BDWcCcn0vWWu3uPAph85JgaF85XSd14gbUVeCdekKOtliKSad8EQFpNjsgJK20Ks3K7gdw51hFAY4cVZkhqwU7tHdcGAuFt9S6qwRtqovFp5gN351aDGtEydw,2023-03-08 18:43:30.311759,2023-09-07 15:05:02.353602
980330,2020-10-12,310849.6713339893,enVlYBo,zWKDJvy2qrTmvFh5bxHrlnmhH1XpSejSlHadrqEst4yYDSlFsYe2VX6FBKCyrFzDI3C91McSRSPAkM7K1nGj5qd02cmZg8yHWWq6iF2pMW8kp65zPnuGlZhlaMxiE2OyHQdOQIU03yYXAxYB8J9u0fURwc2BRNWLzfTQz,oD9b1oNC8DXL3chmva4AJ1Rs1pk3TOIkVxQJTthlh3CMUUbT3d7xVy95SwMEsNvoyaQb8nMsU83QppGOBmVDJsEIbhYaWJPGHMDOxgZjLZKNdJcX4hc1Wk2wZqL54ezXGOJ98jVhTPBhHXdu85XngA,2022-07-28 18:38:42.663331,2019-10-27 19:09:18.587688
220106,2019-07-16,886306.7230945489,qPr3X05NOD,xixN7IS2s4Rod0kXH2ea9T0WJXh4NCD8H7b0OINhJuLVBMc3inYG5o2GwDL5kLbJ8AbLpt67uoXOPWVEfUi7sNYKnjI1bchUMUwy5x0D01oAfam3eDfbjbCc195lDSnP4rO7kc9dRPLzj9ijS8aRdRoVqYkOoE9Qc70hKWkZxdYOMJETyzPKo3Rwwz7wbIgzxzH,GtPVtebnZZgriZMtD7JPPTCpG7LSL5hUSQIbz0wTgWJodwsyeF60diq1CIjulQDvp2kVXety1JkPDWeU9IH9H4Vd9aXwwvbyTygFoxZ5RYAbOtLIHurfq9V4Ht1jhHuVDO3C0vWOdWLZrlZY8Jb0kQVwWB0dUIlF2gXJ5iYW2CXJK8UdrMUlTKogwil3,2021-03-24 18:43:16.951461,2021-05-04 01:55:15.762215
871780,2023-09-29,619650.2034729134,at15bTgsT,4N0JWVzwXuPsqOVY3LPMCkFsPm1q5GZ2CwucW3qEtP2MaSWeiwfiYKER4gsuH3Ik17ycMBhAoeOJUsQRXLP0x3brPiwoAFQmzHIDIT6aq5mMBTVl9tOSPUTUcaqCXEEgF18PHyGW2kKAz6mywIRbmDqLxHsWxoeEf19RqgZPGoOIaGPf9SA,p9Bi4rA3h2wJ8KxGrfh2UxWf1aI,2021-03-19 18:33:56.032387,2023-12-06 02:23:03.419481
899932,2020-01-16,438831.5832177643,zfvouXH,vcK6bpJFxD2QT2szN2WXOJOxBxkpm4vhoDuVznihKUjQnvj5L5fE3kngPAkIO17UI1iFh5UBVHTY6vQl51pJzdOWsLvfRpB4azJjV2k3n2u1xwv32UCoHy2zAvo4xH6JJKmv0U43CASpbnmiAdZtOH6lq4lc9U3Z46bhCWMWB3oagTyDjTdvvEkZ9u2lXEVkPtUp50h9serhd2n8CNZ6Lj6727RShaUOEWioB5Gv6GkSCKuoU4ZDLL,Sn41NRoVvofDfmaJjRkwOkvpzE8CPshRBT7hm1EJo3gcAvoEs4EH0glNlmbpvHdUhTsZnlK01syxbGEmUwW6xsqHF1myVBkHGZiKkykRoIfvjuelfMFoZYLDwslzs9deowshkE7Crkq3qcHGtgN39ud6TfHAtp6ZmKq78JyeM1ldZzNOmx3ze43,2019-01-12 09:34:16.169618,2022-12-07 08:57:35.590867
27886,2021-05-14,852710.7854562931,iCkVsvd,s5woLBpwIgf8xG8RemWWTsBPBfEh4FWYEvfHxz0KzzMSad60AEuTtufFDC8wwJAhslHtRR3V53Yrwse6H6NsnmeLnYKPYfRXRRxcgcHPohZ7S80O5XO,XJM76jRzAjCziKpC6e0F6Qst2tl22yCRpMhcV9Lxq2KA6sNE92ZwA3VpykjYG6M0huDxNfAKTSrDKgOSiXEUNo4Tn7scXUjMw0PA3UnN2mAkAbvFxlRSda6TvcjKuVWDX9FMo6FAgYDR9Z4pDS671f523cyqcctww3ahdD9Dom,2022-06-17 19:36:17.965393,2021-10-12 16:15:36.442479
322320,2019-06-11,455048.85152610467,YH54Xhz,TE2sD7m4G1AEeniL0v6NuQ78I4B3jmtjyDt5JfmdQYeNCUioSZ6OXDFdrlKjro5200SSKxGhE,L9BjFuWWoQh6vWXQ2dxBafTPDEGCmGPxHgZuPLLqVDke7e6tiZOPnPkkXu4UfXQayLROyQ5oSYz0F6yoSuzdhxU8Fxc0KgxyxpH3dNxABFpydnrQm4t9xH5f1c65wSFvysff2IjoCoFq6ybZ1SVjHKCZMLutuCdeEx2PkiEq7JsM4r6ZfCRDeVWhSaBWwBawQWYWcDZ3X7HTLFaeiG6kena7Epm7hEwgF,2020-12-02 11:03:53.837348,2022-02-10 19:31:23.314462
149744,2020-02-13,279465.50288355263,id,k8a4BJMF4DkMNm8dUDZUU5rQO2lLdSTWURhxNJS1gk5kPxN7ACwOsFzFQiQIEF4UNVNsxBprF6aJybuze18HVZFsfg2Q7O5ZXCE7Y5UFCw91TQkYTWQdPWJ1qphMFQizh2VbIVbU0uDOP36B693dPj98wknzXMt13n51rAX4jxcGnHf03BHK8bcENMfFjvU,n5Rd83qN3asbxvBfFDZaQtRyqVZSdo4zkd6geXjpzIgy0oDXNq80L7IDeKIdjlt3KJNjyNEd1ocdThgaNV0jUlptyN1gu6ci8INhiLDvSkpInrSSKPnGFg2k2JI5y3ip6y7NRa9x3dGYfB0ecQNaXvJfYVR3p7e6M90pygO2T,2020-09-13 17:14:54.470780,2021-06-17 22:10:10.137616
460537,2019-06-26,963116.1051262763,1v5g4DB6pn,v5AUlGT3kxMhnuxi0jd3S6HuCC0PiDnXm5L0Bny2i4Q8EWo4SmEee6GWJUavV6qOroMMvnoioeLhW4xReRP0RXgMY8Dpt0fOAAncmm4A0EJ4nD8xiULhmrmQxoGPv4okEPgFWrvTyON0mUKdxaEczjUm1BMfVTMSg2MyXx6VX7Y956H87RrQEupTdn,xcf2ZxdIevADeQb2a6TEJPXb3mZsQQdSctXvGJr5d66DDu2bPDMGN1pJAtBQC0Ce9QdfKPuCuMzVtQ4j00ncvFgAQCpPtP90bIBU75G3f9YcRCF,2023-08-07 21:34:40.956382,2021-08-05 22:31:43.540670
766465,2020-08-18,559907.6517071846,G,Cj2YQJGVg40fWazhfUtf4AhvNCxKmetOYsStMtSK0OAAHCY82iSgWBaNpwEOaVztY2jjCIWD36NP30yYfaEeA4EuYg6X9b3aRD0i31uRPl3qBseUiZ8ak68Th2xpwvms4gHj4,SNNXOCIPcUhkyoCZ6Y5C4FNeehNLeM4Bkwr1gepESEONNQ2uEfDHO6afAbz1eqwoO0uSqBhHE2rtm5TnO8,2020-12-11 11:10:27.661769,2023-11-09 02:34:38.613533
979152,2021-08-15,490104.1311207273,RTE2ABrr,o9iJkl6VOKdmP9q7i2TP,bHjuzyqEzSNMIhZYHLfHp8rrOTb7sSAHRduLK62oeS3dTzn6NhWmJXNjfwTBxB5f1KY8XmYupJCyEiEBJ2PWtyqXIUZpOIzo00Gkz0b4mxgzNaVZsYaoQWxfMNL0uZgyHpgx5I,2022-02-10 19:02:25.951781,2021-02-27 22:53:05.760904
743083,2021-01-13,456082.67698077485,zIwoK,y9riqa7QKrZIU7Sv95zHo5Wq5kv5Gl3VdRFc90j9LtkBJQY3JJpfDFMRPMHdRDmydhvM8h2vJBZfHPFB,Ga9lW3fGyksEV28zFKSfiH,2019-05-30 13:22:14.839814,2019-02-09 12:59:13.271253
304162,2021-01-31,226595.32503988742,CanI,ly7TzAGR4YyOYGJJFnv5CNenkpgsbxj0PQndxOFsWexR6Mw2Ox9QDw6e8D9b6SsiBTodyi9eC9rxhrtVq7MjOxiOfJDReqCv0GNNMSlPyICUgnRevIiWArk6rTdslplGmnSgykclpU3SXcfFUCRndluygXGeNhuOvmK5qXtg6Pf8CwfNUlR327jFDTbq5UOqXGOl4DWM7mABL9AuJVAOP4e6xas4HpaITiisVxYS7ALuSzV,lpraZ9HpcjuE1MNUToQ9HmAgmwAKSqptR3WyQUDi1iWJczILYqIGOBCATw7aZ8GA23UIPwfsMAGRiMFF2LaPrWtelsLZhT0G3H3MFAfyANyG0sHOgXQYCr43cvYNFOtyihWivMnwQe3hnyJfVEay1ZcEOTZ02OEHsDZJPkMUGmXDpjTXx9LmqbBYq7qQDb,2021-11-14 15:39:13.695786,2020-01-24 15:28:35.779450
465393,2019-09-04,863931.2074231114,CgkdU6T2,2LAKc6RsDGpasOruO6c4BSOcdgjro8gx001qF4BhCgOWOBqtzVOe9YlUnATrDsOVBVe3zpCZBgrnEU3v38h9p5uSY,OSIUCnHLBZQvRpaw8IItYD4WQDTtymfj2vAc319c56fSEIL2lQGBkKUG285tkKfeNWGpZTIRKfYb31qAsBqqx2AiPYg4gqsL168bd2DLqVmeYzorXBWuIziTH2nd6N2BAkSyP2spUTBoD2YNCEjzkeaCY0dknuxl92UtsDm73bWLsxJdZEseuPoBri2xs2XaRnslFagJrWJkMVgoow00fsOko,2023-12-07 17:14:11.913829,2023-09-21 05:54:33.962351
288253,2019-06-02,354312.15364178363,8oIwS,hTu1864NkUHvvP20c58inSRjsrI2ls9Xc3iGfXudUvFBLL3fG0kDQIjHaPGX1LBMqKrzE7K0BEm9Bx70S61Vtx1dyvvfZmlfDzYv1idf1DfMXfiU1nzA8NQNxu0nygZCgVEkSnSrmW4akyigD1Evtj4jajIvgPcX2cM3Mddp3XAwxgM5NKvdD8XtrH4FfQszF3CIId2CL2mk5zWJwC,A933TgNBlV2NIlglH4lVTWwhImUlzdgHSyTMrDfHYzgBaMY15mv58jF5IK6jaJ4qc7Dc70Z591E4CQNuNZty5vAsYTthklNBAx7Z2X5bodk3wEnsYqszR1BhNIsMk25NbjBslBoE7a9k3nfLEbns44OCw1d7G6cgNuAk6TVcAEK86J0LzOO5jweNorIDN8tWFSmFW4uPmsjGorRW7o,2023-02-03 18:18:32.976487,2022-07-18 17:18:10.449775
478668,2020-01-27,747782.0673269427,1I,almVgwvFqHVuQBmZxLUpoh4DbivUSusFVnA,hjcxoCZ4q5CR2hfrCzwyd9k8ZiGVe8t5A2NLhLgScM68q8OMhh2hc2APDhmEfFlHMQfE8X9pSSR9EJ1ATLP4UUI6BciNpyvehHjFVkU73euK2ZRclW9qearm9ik2OhnXuOP6eS1wAbFsVIe,2018-12-28 17:16:22.338131,2019-05-07 04:31:19.193867
443331,2020-02-20,95826.5336225605,iwskljMGX,F6xf80mJl7WWc51su7jYPsT56PJhMVmH0skc0TIoePMsKQBS9dP2KZ3phKQAJi6CjO7sgB0qkCMEeQZLIdVVjjN6f,iQnp0OECMmmxGh6vgomgK4TF9I5ZiJntbX5oJlTgOXh87HCAom25upFjyl74qF8bOllm4JzMCwj6PEG6SsEb5DJzxHuOa4XRlSVrGeCYHfUViNDfEgFHxRbMIULcAoOtxMzPdcFT3mHtsFrZJogOpJsH0Xlb1YqJ3MG0rnyirOiMc7FKKZ0HtbqVugkOdnOlGORyMWRc0EYSzMOGzKiUObf6nifFJ,2023-03-17 11:25:46.537065,2020-01-23 17:09:58.731784
264166,2021-07-06,202038.29633884766,Z,xBGYkS7DuJjWAfr6zWW3k4V2SHitk40AL2QqNZpE1KGDe97daSEKjIgvrYYoql9Q04EjNrTT7yukVkGlEPSMN9csiwJgFKpIF0kqAoABzEerDwExXVcMqj64yKxPKiSkh9dB8sHoziaL4XAjzcrpN2IUcGGZFo1VQ8WwYJbUE5sP2J9Gn6eT3C4EcU4jagYP5aqQNtron4lIQEqKo6mDvgQexgD0OR,vWe9e7POIwZyKv64BjMbVT2hzV6x7hs0sXZk7zJ1t4kK9mFzhVPJSseNIrYQWHoNrMizy7lePjqar9tSVglL1WCvTmU2moBRmQeIDLMlHAJcuPssSKprTM9xXhlzZYiRAiDefC,2023-09-24 13:20:27.506635,2019-06-01 05:36:12.571463
146915,2023-02-02,319219.9798157042,rmiptaFynW,zZsnrt1jDjqhdISKGuLfp1Yqn3L1XT85a1VtcmRD1bHEc3Po5vt1edmKd,SjlFZoJvspDszczUgGTeN9vJpVScyFB7RvC14BYPHtie94idnFM2RvXgpvMYu5lpxKCHMuektjfxkdif2wLobqOIRv6CQx4Y9CgBm3ecgsTR7u1RqF5sQZsQNvsJKYsCTvp9dqQyFHLlVFkPobwR5U2OFMNiS,2020-09-29 02:42:36.934776,2019-01-14 16:20:19.637478
322951,2020-10-05,705266.9100867955,1c,H4MDxB6zMyBOpAgcsrIU2g7h5V1cw7dzqHC5mHbdFpLhgzhSAqHP4FsZ6Snbj3WPc9qZ,e9foqm31ns6LZ4tadrN7xvD0qKsbvuvky2KlxDTsrlx5viFDa1IEaNeQdLOUsUmerPB0tJnetmM64ouUQxSW1NEmOuOpeL0B2c2pS2f1A37iUgFsVHfhS63UYpCo1P2Kv7yL1KOltbdtMOKsdkkhsNJCYvIHbcn8CBJV4ugPkRQ9fZy2INGdZsyQzXdYWjI9u8zXxG4KKPYR0Vo9gzwEE7ZmgmDSYuQvjy1AMeprkqJJdDbYx80mYTuwxU,2019-06-10 11:36:45.675916,2022-08-15 21:30:27.049789
67953,2023-05-14,781205.4309416568,BKnqLMav,zxemARHo1RTk3Njd8hYeSNdFYwCj1Jl,9TnGBtNecOI20elm5zSZnE082iP1ijfqwazSPGeWv6Q7qEnv5vSL2tq8kd5EhwkW8UHe1XITseFpCUPPv31f9nQDyGyciIKDIxBNEpR9oG4NqB0LhBcQETuFyA6HVGsYUfkBNWRINOHaBKFdNSWcqWl,2021-04-02 10:33:14.453727,2020-04-28 18:16:09.239544
140307,2019-02-25,543227.3895566178,5CRTwRB,VsjNJXy4HXB5gTv8kis4NEiIYrXcwgAqhRgU8OzN01DJjcSuPq2txkzkhMtqfhz4ysGJKh6xnqOfT1LEDqsvccmWiq32wH0o0yiODD6bye6FQ1ihmiXPd22aLd8kUk88y8TydVSB56C157uPqyy7YFqnrCe66eBTUzC7rIIuJZHVQZvpzurJI7V950zQ9ykZ,C8T2CKAnUBG3rkipeRGLHfI2Fevh5QY1QS0qxFXZI07AbCKRrMfVIWKUUueL2hmOJZPCFxa67UADEH69uD68FsWvFPKv9YtglDVRLEmqsTFXPJPF7tEVw7cpjCmS38Ld131oWQqTJ2RhSepoaD6oyzwEjcUnBs83rmjYyVoinl3Lw1Eb,2022-04-29 20:28:03.639368,2018-12-28 11:37:27.690575
451934,2023-11-19,952105.8538709286,wQhPL7XZ,24yveGGoVZEniMKfSBRQM8DvHTl2G46ue7iFu1SunryA69hI8QpTK54xarFZUzZL6U1oSBC1WwCX9JIsLDMP0WoTmAk0yrpFP,3WcTfynH3Q8yvfWbS8gSw4xSAio3jBTLpypNZOdJCNDuefQCAk4SP8njvoNYHiYM7diiOjNXTqZHEqUhC4nlWBBIPJzLRxFTUSYQOPAqNDPWRZNaypxfX8unRSzWo1jMVoXL3AgrINgJaFALSC69Jkx9WafnHxfmVIp0nZfartpW2EyA8yXWS4roIIsuLrsfm0ru1ylYXQRItOtkRIHGYq1RcOsPBem9ggxBHrg3poLGlueIppCk0Orqmi11,2022-06-16 19:51:43.977751,2019-05-25 06:17:09.364665
435240,2022-01-01,144580.72808041036,39W2xJNJ8,s79l1bzjlN26yHNiGsk0sLgzDPRnFmWmAqITPH0yeAuGobnMLhjZr9T,6EUtVhR6,2022-03-22 23:55:29.090342,2023-03-29 02:22:29.905285
763449,2020-06-07,929882.9761949794,6,ATxFGQL7Cbtx98civcgyqIoHs0LgaECGZvUn2tWAvwKqwL1QmqE3xsDcbPzk,01221Nk0vKVU4z6NsmNqFsExxefkCL5x2TUQAq3rbezOhgHga1afMT4IGph5mpjO6mlFrLNeU09wjoekn1p3w6WTCNBkN7uq,2020-01-16 08:48:56.540380,2021-04-04 15:40:30.890815
217408,2020-10-03,918511.1663517895,cfBZBt,aHexYTbkxF6NV0WbwFxByXBoJBlQgUncndluB2IAdaGSB6U1Bkr7CbtxENa4nVqFinlFPVHbvfsv0UCpOn5mNRBJ6WrvjI5J2T7Tz68PZoZH24,4VGtDOpnNMcPkNN18xVy1gsyqrvs1Dr1mv1vFTap5nyZZSv8od5inkaJgLCjyor0pkC8RUZXhh3uwnVdfNxdBL6yX2YB2By29SeMlJZG6pKfbJ3RzlmGJ7W6gNM43jtUWxEHuW274aOvZhLZZPln,2019-03-28 20:03:00.238417,2020-08-04 23:24:15.326259
690913,2021-07-23,987377.9986900643,EZRlD,dxPVR9KJzOkGXAHipDCWk0yRyg05iAvOYtquD027juu4OEyvDWUiVP5OAApk3ACcYRUcHdBowtvStffRTQBeeAw5RAeNpw6F7ztQh24oh5rmIfMOHpRcMjLwVePi2enoWQytwIAfq7gaCJXR56rYchvIqn8CLUSw0XOrHu7R9M8FKqTxPFhBmxxpCpefhxjtXKQ3oPg5h992B1GxiElVnp8Ni9PapWR3qO,kJ0gO5xtyit,2020-02-24 18:04:10.939235,2022-11-25 01:27:33.059823
268602,2021-12-09,707700.0762072693,6Gl,vIbuNnlNeAF930uzbb22wAvHSOzyWY7jS9U5GmwdsqUpczJdw5oXCIMLtKLSNn1tQzn7Oojjf4OouQT9ixJcnhC8lJ5E5fpgITQ4Grayv6ociJJHxVN8Fi8CHuERQ4F9Ar2JqI,4AxVqXzXq0loQ8Oz9mohqJcevgVLTtU38bBCHF3VtZiOy9LVCaf,2022-10-22 19:40:51.408319,2019-06-06 08:48:00.201357
523788,2018-12-22,64542.95404970833,au,OgyOvlcEcXcWHwmlmIptScs8WO97FkXFkl7jXsRcsdHFIYrKh6DImCaVQhd7tV6byGRbJiefFXGCt6Xlr6Ifbfjr29rApa9nQ2NcfDtQz4hUoq13qudlEWo6OmHMHHjwxROTUqdoFUmOyG6W9JQI8uiA3nwWpQgpYLfkeI752nfviyGGPpxkhSZ790N5XUYuDlAlHwWLh5YDh3pBpaffEm1VhDtvseAHYd,gsgXPkN6LXvIhO0F6zphgT8vmw2i381Wh1NvUMXVyJn0ZxGNuO0hm43buLZ4RGeJ2stlyEySb5wFvgSAtAKWbco24Y5pYD12HIO51cqIl293G9y4axM8KPg05RRpc3C1VxfvZ7,2021-01-27 14:59:21.215734,2021-06-14 21:38:58.921003
